Bezeichnung;Value for threshold delta;Number of Principles fulfilled;principles_fulfilled;principles_not_fulfilled
NSA mit Epsilon=0.01;0.034;4;{I-Maximality / CF-Reinstatement / Reduct Admissibility / Modularization};{Weak Reinstatement / Conflict-Free / Irrelevance of Necessarily Rejected Arguments (INRA) / Directionality / Defence / Naivety / Semi-Qualified Admissibility / Admissibility / Reinstatement / Strong Admissibility / SCC Decomposability}
NSA mit Epsilon=0.01;0.035;4;{I-Maximality / CF-Reinstatement / Reduct Admissibility / Modularization};{Weak Reinstatement / Conflict-Free / Irrelevance of Necessarily Rejected Arguments (INRA) / Directionality / Defence / Naivety / Semi-Qualified Admissibility / Admissibility / Reinstatement / Strong Admissibility / SCC Decomposability}
NSA mit Epsilon=0.01;0.036;4;{I-Maximality / CF-Reinstatement / Reduct Admissibility / Modularization};{Weak Reinstatement / Conflict-Free / Irrelevance of Necessarily Rejected Arguments (INRA) / Directionality / Defence / Naivety / Semi-Qualified Admissibility / Admissibility / Reinstatement / Strong Admissibility / SCC Decomposability}
NSA mit Epsilon=0.01;0.037;4;{I-Maximality / CF-Reinstatement / Reduct Admissibility / Modularization};{Weak Reinstatement / Conflict-Free / Irrelevance of Necessarily Rejected Arguments (INRA) / Directionality / Defence / Naivety / Semi-Qualified Admissibility / Admissibility / Reinstatement / Strong Admissibility / SCC Decomposability}
NSA mit Epsilon=0.01;0.038;4;{I-Maximality / CF-Reinstatement / Reduct Admissibility / Modularization};{Weak Reinstatement / Conflict-Free / Irrelevance of Necessarily Rejected Arguments (INRA) / Directionality / Defence / Naivety / Semi-Qualified Admissibility / Admissibility / Reinstatement / Strong Admissibility / SCC Decomposability}
NSA mit Epsilon=0.01;0.039;4;{I-Maximality / CF-Reinstatement / Reduct Admissibility / Modularization};{Weak Reinstatement / Conflict-Free / Irrelevance of Necessarily Rejected Arguments (INRA) / Directionality / Defence / Naivety / Semi-Qualified Admissibility / Admissibility / Reinstatement / Strong Admissibility / SCC Decomposability}
NSA mit Epsilon=0.01;0.04;4;{I-Maximality / CF-Reinstatement / Reduct Admissibility / Modularization};{Weak Reinstatement / Conflict-Free / Irrelevance of Necessarily Rejected Arguments (INRA) / Directionality / Defence / Naivety / Semi-Qualified Admissibility / Admissibility / Reinstatement / Strong Admissibility / SCC Decomposability}
NSA mit Epsilon=0.01;0.041;4;{I-Maximality / CF-Reinstatement / Reduct Admissibility / Modularization};{Weak Reinstatement / Conflict-Free / Irrelevance of Necessarily Rejected Arguments (INRA) / Directionality / Defence / Naivety / Semi-Qualified Admissibility / Admissibility / Reinstatement / Strong Admissibility / SCC Decomposability}
NSA mit Epsilon=0.01;0.042;4;{I-Maximality / CF-Reinstatement / Reduct Admissibility / Modularization};{Weak Reinstatement / Conflict-Free / Irrelevance of Necessarily Rejected Arguments (INRA) / Directionality / Defence / Naivety / Semi-Qualified Admissibility / Admissibility / Reinstatement / Strong Admissibility / SCC Decomposability}
NSA mit Epsilon=0.01;0.043;4;{I-Maximality / CF-Reinstatement / Reduct Admissibility / Modularization};{Weak Reinstatement / Conflict-Free / Irrelevance of Necessarily Rejected Arguments (INRA) / Directionality / Defence / Naivety / Semi-Qualified Admissibility / Admissibility / Reinstatement / Strong Admissibility / SCC Decomposability}
NSA mit Epsilon=0.01;0.044;4;{I-Maximality / CF-Reinstatement / Reduct Admissibility / Modularization};{Weak Reinstatement / Conflict-Free / Irrelevance of Necessarily Rejected Arguments (INRA) / Directionality / Defence / Naivety / Semi-Qualified Admissibility / Admissibility / Reinstatement / Strong Admissibility / SCC Decomposability}
NSA mit Epsilon=0.01;0.045;4;{I-Maximality / CF-Reinstatement / Reduct Admissibility / Modularization};{Weak Reinstatement / Conflict-Free / Irrelevance of Necessarily Rejected Arguments (INRA) / Directionality / Defence / Naivety / Semi-Qualified Admissibility / Admissibility / Reinstatement / Strong Admissibility / SCC Decomposability}
NSA mit Epsilon=0.01;0.046;4;{I-Maximality / CF-Reinstatement / Reduct Admissibility / Modularization};{Weak Reinstatement / Conflict-Free / Irrelevance of Necessarily Rejected Arguments (INRA) / Directionality / Defence / Naivety / Semi-Qualified Admissibility / Admissibility / Reinstatement / Strong Admissibility / SCC Decomposability}
NSA mit Epsilon=0.01;0.047;4;{I-Maximality / CF-Reinstatement / Reduct Admissibility / Modularization};{Weak Reinstatement / Conflict-Free / Irrelevance of Necessarily Rejected Arguments (INRA) / Directionality / Defence / Naivety / Semi-Qualified Admissibility / Admissibility / Reinstatement / Strong Admissibility / SCC Decomposability}
NSA mit Epsilon=0.01;0.048;4;{I-Maximality / CF-Reinstatement / Reduct Admissibility / Modularization};{Weak Reinstatement / Conflict-Free / Irrelevance of Necessarily Rejected Arguments (INRA) / Directionality / Defence / Naivety / Semi-Qualified Admissibility / Admissibility / Reinstatement / Strong Admissibility / SCC Decomposability}
NSA mit Epsilon=0.01;0.049;4;{I-Maximality / CF-Reinstatement / Reduct Admissibility / Modularization};{Weak Reinstatement / Conflict-Free / Irrelevance of Necessarily Rejected Arguments (INRA) / Directionality / Defence / Naivety / Semi-Qualified Admissibility / Admissibility / Reinstatement / Strong Admissibility / SCC Decomposability}
NSA mit Epsilon=0.01;0.05;4;{I-Maximality / CF-Reinstatement / Reduct Admissibility / Modularization};{Weak Reinstatement / Conflict-Free / Irrelevance of Necessarily Rejected Arguments (INRA) / Directionality / Defence / Naivety / Semi-Qualified Admissibility / Admissibility / Reinstatement / Strong Admissibility / SCC Decomposability}
NSA mit Epsilon=0.01;0.051;4;{I-Maximality / CF-Reinstatement / Reduct Admissibility / Modularization};{Weak Reinstatement / Conflict-Free / Irrelevance of Necessarily Rejected Arguments (INRA) / Directionality / Defence / Naivety / Semi-Qualified Admissibility / Admissibility / Reinstatement / Strong Admissibility / SCC Decomposability}
NSA mit Epsilon=0.01;0.052;4;{I-Maximality / CF-Reinstatement / Reduct Admissibility / Modularization};{Weak Reinstatement / Conflict-Free / Irrelevance of Necessarily Rejected Arguments (INRA) / Directionality / Defence / Naivety / Semi-Qualified Admissibility / Admissibility / Reinstatement / Strong Admissibility / SCC Decomposability}
NSA mit Epsilon=0.01;0.053;4;{I-Maximality / CF-Reinstatement / Reduct Admissibility / Modularization};{Weak Reinstatement / Conflict-Free / Irrelevance of Necessarily Rejected Arguments (INRA) / Directionality / Defence / Naivety / Semi-Qualified Admissibility / Admissibility / Reinstatement / Strong Admissibility / SCC Decomposability}
NSA mit Epsilon=0.01;0.054;4;{I-Maximality / CF-Reinstatement / Reduct Admissibility / Modularization};{Weak Reinstatement / Conflict-Free / Irrelevance of Necessarily Rejected Arguments (INRA) / Directionality / Defence / Naivety / Semi-Qualified Admissibility / Admissibility / Reinstatement / Strong Admissibility / SCC Decomposability}
NSA mit Epsilon=0.01;0.055;4;{I-Maximality / CF-Reinstatement / Reduct Admissibility / Modularization};{Weak Reinstatement / Conflict-Free / Irrelevance of Necessarily Rejected Arguments (INRA) / Directionality / Defence / Naivety / Semi-Qualified Admissibility / Admissibility / Reinstatement / Strong Admissibility / SCC Decomposability}
NSA mit Epsilon=0.01;0.056;4;{I-Maximality / CF-Reinstatement / Reduct Admissibility / Modularization};{Weak Reinstatement / Conflict-Free / Irrelevance of Necessarily Rejected Arguments (INRA) / Directionality / Defence / Naivety / Semi-Qualified Admissibility / Admissibility / Reinstatement / Strong Admissibility / SCC Decomposability}
NSA mit Epsilon=0.01;0.057;4;{I-Maximality / CF-Reinstatement / Reduct Admissibility / Modularization};{Weak Reinstatement / Conflict-Free / Irrelevance of Necessarily Rejected Arguments (INRA) / Directionality / Defence / Naivety / Semi-Qualified Admissibility / Admissibility / Reinstatement / Strong Admissibility / SCC Decomposability}
NSA mit Epsilon=0.01;0.058;4;{I-Maximality / CF-Reinstatement / Reduct Admissibility / Modularization};{Weak Reinstatement / Conflict-Free / Irrelevance of Necessarily Rejected Arguments (INRA) / Directionality / Defence / Naivety / Semi-Qualified Admissibility / Admissibility / Reinstatement / Strong Admissibility / SCC Decomposability}
NSA mit Epsilon=0.01;0.059;4;{I-Maximality / CF-Reinstatement / Reduct Admissibility / Modularization};{Weak Reinstatement / Conflict-Free / Irrelevance of Necessarily Rejected Arguments (INRA) / Directionality / Defence / Naivety / Semi-Qualified Admissibility / Admissibility / Reinstatement / Strong Admissibility / SCC Decomposability}
NSA mit Epsilon=0.01;0.06;4;{I-Maximality / CF-Reinstatement / Reduct Admissibility / Modularization};{Weak Reinstatement / Conflict-Free / Irrelevance of Necessarily Rejected Arguments (INRA) / Directionality / Defence / Naivety / Semi-Qualified Admissibility / Admissibility / Reinstatement / Strong Admissibility / SCC Decomposability}
NSA mit Epsilon=0.01;0.061;4;{I-Maximality / CF-Reinstatement / Reduct Admissibility / Modularization};{Weak Reinstatement / Conflict-Free / Irrelevance of Necessarily Rejected Arguments (INRA) / Directionality / Defence / Naivety / Semi-Qualified Admissibility / Admissibility / Reinstatement / Strong Admissibility / SCC Decomposability}
NSA mit Epsilon=0.01;0.062;4;{I-Maximality / CF-Reinstatement / Reduct Admissibility / Modularization};{Weak Reinstatement / Conflict-Free / Irrelevance of Necessarily Rejected Arguments (INRA) / Directionality / Defence / Naivety / Semi-Qualified Admissibility / Admissibility / Reinstatement / Strong Admissibility / SCC Decomposability}
NSA mit Epsilon=0.01;0.063;4;{I-Maximality / CF-Reinstatement / Reduct Admissibility / Modularization};{Weak Reinstatement / Conflict-Free / Irrelevance of Necessarily Rejected Arguments (INRA) / Directionality / Defence / Naivety / Semi-Qualified Admissibility / Admissibility / Reinstatement / Strong Admissibility / SCC Decomposability}
NSA mit Epsilon=0.01;0.064;4;{I-Maximality / CF-Reinstatement / Reduct Admissibility / Modularization};{Weak Reinstatement / Conflict-Free / Irrelevance of Necessarily Rejected Arguments (INRA) / Directionality / Defence / Naivety / Semi-Qualified Admissibility / Admissibility / Reinstatement / Strong Admissibility / SCC Decomposability}
NSA mit Epsilon=0.01;0.065;4;{I-Maximality / CF-Reinstatement / Reduct Admissibility / Modularization};{Weak Reinstatement / Conflict-Free / Irrelevance of Necessarily Rejected Arguments (INRA) / Directionality / Defence / Naivety / Semi-Qualified Admissibility / Admissibility / Reinstatement / Strong Admissibility / SCC Decomposability}
NSA mit Epsilon=0.01;0.066;4;{I-Maximality / CF-Reinstatement / Reduct Admissibility / Modularization};{Weak Reinstatement / Conflict-Free / Irrelevance of Necessarily Rejected Arguments (INRA) / Directionality / Defence / Naivety / Semi-Qualified Admissibility / Admissibility / Reinstatement / Strong Admissibility / SCC Decomposability}
NSA mit Epsilon=0.01;0.067;4;{I-Maximality / CF-Reinstatement / Reduct Admissibility / Modularization};{Weak Reinstatement / Conflict-Free / Irrelevance of Necessarily Rejected Arguments (INRA) / Directionality / Defence / Naivety / Semi-Qualified Admissibility / Admissibility / Reinstatement / Strong Admissibility / SCC Decomposability}
NSA mit Epsilon=0.01;0.068;4;{I-Maximality / CF-Reinstatement / Reduct Admissibility / Modularization};{Weak Reinstatement / Conflict-Free / Irrelevance of Necessarily Rejected Arguments (INRA) / Directionality / Defence / Naivety / Semi-Qualified Admissibility / Admissibility / Reinstatement / Strong Admissibility / SCC Decomposability}
NSA mit Epsilon=0.01;0.069;4;{I-Maximality / CF-Reinstatement / Reduct Admissibility / Modularization};{Weak Reinstatement / Conflict-Free / Irrelevance of Necessarily Rejected Arguments (INRA) / Directionality / Defence / Naivety / Semi-Qualified Admissibility / Admissibility / Reinstatement / Strong Admissibility / SCC Decomposability}
NSA mit Epsilon=0.01;0.07;4;{I-Maximality / CF-Reinstatement / Reduct Admissibility / Modularization};{Weak Reinstatement / Conflict-Free / Irrelevance of Necessarily Rejected Arguments (INRA) / Directionality / Defence / Naivety / Semi-Qualified Admissibility / Admissibility / Reinstatement / Strong Admissibility / SCC Decomposability}
NSA mit Epsilon=0.01;0.071;4;{I-Maximality / CF-Reinstatement / Reduct Admissibility / Modularization};{Weak Reinstatement / Conflict-Free / Irrelevance of Necessarily Rejected Arguments (INRA) / Directionality / Defence / Naivety / Semi-Qualified Admissibility / Admissibility / Reinstatement / Strong Admissibility / SCC Decomposability}
NSA mit Epsilon=0.01;0.072;4;{I-Maximality / CF-Reinstatement / Reduct Admissibility / Modularization};{Weak Reinstatement / Conflict-Free / Irrelevance of Necessarily Rejected Arguments (INRA) / Directionality / Defence / Naivety / Semi-Qualified Admissibility / Admissibility / Reinstatement / Strong Admissibility / SCC Decomposability}
NSA mit Epsilon=0.01;0.073;4;{I-Maximality / CF-Reinstatement / Reduct Admissibility / Modularization};{Weak Reinstatement / Conflict-Free / Irrelevance of Necessarily Rejected Arguments (INRA) / Directionality / Defence / Naivety / Semi-Qualified Admissibility / Admissibility / Reinstatement / Strong Admissibility / SCC Decomposability}
NSA mit Epsilon=0.01;0.074;4;{I-Maximality / CF-Reinstatement / Reduct Admissibility / Modularization};{Weak Reinstatement / Conflict-Free / Irrelevance of Necessarily Rejected Arguments (INRA) / Directionality / Defence / Naivety / Semi-Qualified Admissibility / Admissibility / Reinstatement / Strong Admissibility / SCC Decomposability}
NSA mit Epsilon=0.01;0.075;4;{I-Maximality / CF-Reinstatement / Reduct Admissibility / Modularization};{Weak Reinstatement / Conflict-Free / Irrelevance of Necessarily Rejected Arguments (INRA) / Directionality / Defence / Naivety / Semi-Qualified Admissibility / Admissibility / Reinstatement / Strong Admissibility / SCC Decomposability}
NSA mit Epsilon=0.01;0.076;4;{I-Maximality / CF-Reinstatement / Reduct Admissibility / Modularization};{Weak Reinstatement / Conflict-Free / Irrelevance of Necessarily Rejected Arguments (INRA) / Directionality / Defence / Naivety / Semi-Qualified Admissibility / Admissibility / Reinstatement / Strong Admissibility / SCC Decomposability}
NSA mit Epsilon=0.01;0.077;4;{I-Maximality / CF-Reinstatement / Reduct Admissibility / Modularization};{Weak Reinstatement / Conflict-Free / Irrelevance of Necessarily Rejected Arguments (INRA) / Directionality / Defence / Naivety / Semi-Qualified Admissibility / Admissibility / Reinstatement / Strong Admissibility / SCC Decomposability}
NSA mit Epsilon=0.01;0.078;4;{I-Maximality / CF-Reinstatement / Reduct Admissibility / Modularization};{Weak Reinstatement / Conflict-Free / Irrelevance of Necessarily Rejected Arguments (INRA) / Directionality / Defence / Naivety / Semi-Qualified Admissibility / Admissibility / Reinstatement / Strong Admissibility / SCC Decomposability}
NSA mit Epsilon=0.01;0.079;4;{I-Maximality / CF-Reinstatement / Reduct Admissibility / Modularization};{Weak Reinstatement / Conflict-Free / Irrelevance of Necessarily Rejected Arguments (INRA) / Directionality / Defence / Naivety / Semi-Qualified Admissibility / Admissibility / Reinstatement / Strong Admissibility / SCC Decomposability}
NSA mit Epsilon=0.01;0.08;4;{I-Maximality / CF-Reinstatement / Reduct Admissibility / Modularization};{Weak Reinstatement / Conflict-Free / Irrelevance of Necessarily Rejected Arguments (INRA) / Directionality / Defence / Naivety / Semi-Qualified Admissibility / Admissibility / Reinstatement / Strong Admissibility / SCC Decomposability}
NSA mit Epsilon=0.01;0.081;4;{I-Maximality / CF-Reinstatement / Reduct Admissibility / Modularization};{Weak Reinstatement / Conflict-Free / Irrelevance of Necessarily Rejected Arguments (INRA) / Directionality / Defence / Naivety / Semi-Qualified Admissibility / Admissibility / Reinstatement / Strong Admissibility / SCC Decomposability}
NSA mit Epsilon=0.01;0.082;4;{I-Maximality / CF-Reinstatement / Reduct Admissibility / Modularization};{Weak Reinstatement / Conflict-Free / Irrelevance of Necessarily Rejected Arguments (INRA) / Directionality / Defence / Naivety / Semi-Qualified Admissibility / Admissibility / Reinstatement / Strong Admissibility / SCC Decomposability}
NSA mit Epsilon=0.01;0.083;4;{I-Maximality / CF-Reinstatement / Reduct Admissibility / Modularization};{Weak Reinstatement / Conflict-Free / Irrelevance of Necessarily Rejected Arguments (INRA) / Directionality / Defence / Naivety / Semi-Qualified Admissibility / Admissibility / Reinstatement / Strong Admissibility / SCC Decomposability}
NSA mit Epsilon=0.01;0.084;4;{I-Maximality / CF-Reinstatement / Reduct Admissibility / Modularization};{Weak Reinstatement / Conflict-Free / Irrelevance of Necessarily Rejected Arguments (INRA) / Directionality / Defence / Naivety / Semi-Qualified Admissibility / Admissibility / Reinstatement / Strong Admissibility / SCC Decomposability}
NSA mit Epsilon=0.01;0.085;4;{I-Maximality / CF-Reinstatement / Reduct Admissibility / Modularization};{Weak Reinstatement / Conflict-Free / Irrelevance of Necessarily Rejected Arguments (INRA) / Directionality / Defence / Naivety / Semi-Qualified Admissibility / Admissibility / Reinstatement / Strong Admissibility / SCC Decomposability}
NSA mit Epsilon=0.01;0.086;4;{I-Maximality / CF-Reinstatement / Reduct Admissibility / Modularization};{Weak Reinstatement / Conflict-Free / Irrelevance of Necessarily Rejected Arguments (INRA) / Directionality / Defence / Naivety / Semi-Qualified Admissibility / Admissibility / Reinstatement / Strong Admissibility / SCC Decomposability}
